model,tier,qid,split,verbal_raw,correct,behavioral_raw,n_clusters,n_valid,internal_raw,best_layer_pct,verbal_cal,behavioral_cal,internal_cal,family,params_b,canonical_format
qwen2.5-7b-instruct,C3,C3-12123,calibration,0.14534883720930233,0,0.6100271266460849,3.0,10.0,0.031461190432310104,25.0,0.13574250452841516,0.13333333333333333,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-7285,train,0.14534883720930233,0,0.4926213785839082,4.0,10.0,0.6522544026374817,25.0,0.13574250452841516,0.07692307692307693,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-10853,train,0.14534883720930233,0,0.06020599913279623,9.0,10.0,0.07346995174884796,25.0,0.13574250452841516,0.0,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-4065,train,0.14534883720930233,0,0.12041199826559246,8.0,10.0,0.03481804579496384,25.0,0.13574250452841516,0.02564102564102564,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-750,test,0.14534883720930233,0,0.651774627142776,3.0,10.0,0.749847412109375,25.0,0.13574250452841516,0.13333333333333333,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8004,train,0.14534883720930233,0,0.06020599913279623,9.0,10.0,0.032062266021966934,25.0,0.13574250452841516,0.0,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-5660,train,0.14534883720930233,0,0.18061799739838869,7.0,10.0,0.0009765899740159512,25.0,0.13574250452841516,0.02564102564102564,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-2649,train,0.07692307692307693,0,0.3494850021680095,6.0,10.0,0.06517410278320312,25.0,0.13474257217968985,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-7874,train,0.07692307692307693,0,0.4096910013008057,5.0,10.0,0.04123041406273842,25.0,0.13474257217968985,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3994,train,0.14534883720930233,0,0.12041199826559246,8.0,10.0,0.000651335867587477,25.0,0.13574250452841516,0.02564102564102564,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-1015,train,0.14534883720930233,0,0.06020599913279623,9.0,10.0,0.04160288721323013,25.0,0.13574250452841516,0.0,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-1708,train,0.14534883720930233,1,1.0,1.0,10.0,0.6733336448669434,25.0,0.13574250452841516,0.55,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-2535,test,0.14534883720930233,0,0.24082399653118514,7.0,10.0,0.004644089378416538,25.0,0.13574250452841516,0.02564102564102573,0.06666666666666667,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3980,train,0.14534883720930233,1,1.0,1.0,10.0,0.696635365486145,25.0,0.13574250452841516,0.55,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3160,train,0.14534883720930233,0,0.14313637641589882,8.0,10.0,0.0034451279789209366,25.0,0.13574250452841516,0.02564102564102564,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8509,train,0.07692307692307693,0,0.12041199826559246,8.0,10.0,0.003010507905855775,25.0,0.13474257217968985,0.02564102564102564,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-7960,train,0.14534883720930233,1,0.7347050044258785,2.0,10.0,0.032243762165308,25.0,0.13574250452841516,0.3333333333333333,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11054,train,0.14534883720930233,0,0.20334237554869516,7.0,10.0,0.0012678239727392793,25.0,0.13574250452841516,0.02564102564102564,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-7954,test,0.14534883720930233,1,0.4096910013008057,5.0,10.0,0.17631004750728607,25.0,0.13574250452841516,0.07692307692307693,0.15384615384615385,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3891,train,0.14534883720930233,0,0.4926213785839082,4.0,10.0,0.24179373681545258,25.0,0.13574250452841516,0.07692307692307693,0.21052631578947367,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-6567,train,0.14534883720930233,1,0.7826779887263511,2.0,10.0,0.9407562613487244,25.0,0.13574250452841516,0.3333333333333333,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-5615,train,0.07692307692307693,0,0.34647875196459366,5.0,10.0,0.012992588803172112,25.0,0.13474257217968985,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-4410,train,0.14534883720930233,0,0.5270967493629826,4.0,10.0,0.021373938769102097,25.0,0.13574250452841516,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3590,test,0.14534883720930233,0,0.5915686280099798,4.0,10.0,0.007965102791786194,25.0,0.13574250452841516,0.13333333333333333,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-10823,test,0.14534883720930233,0,0.722471989593555,3.0,10.0,0.7443867921829224,25.0,0.13574250452841516,0.3333333333333333,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-9724,train,0.14534883720930233,0,0.3612359947967775,5.0,10.0,0.9998131394386292,25.0,0.13574250452841516,0.044444444444444446,1.0,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-1927,test,0.14534883720930233,0,0.44416637207987997,4.0,10.0,0.04873885586857796,25.0,0.13574250452841516,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-10514,calibration,0.14534883720930233,0,0.0,9.0,9.0,0.002857191488146782,25.0,0.13574250452841516,0.0,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-2176,test,0.14534883720930233,1,0.38396037294708374,5.0,10.0,0.031727202236652374,25.0,0.13574250452841516,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-9967,train,0.14534883720930233,0,0.7077147467613711,2.0,10.0,0.06168428063392639,25.0,0.13574250452841516,0.3333333333333333,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8492,train,0.14534883720930233,1,0.722471989593555,3.0,10.0,0.7288188338279724,25.0,0.13574250452841516,0.3333333333333333,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-6146,test,0.14534883720930233,0,0.34647875196459377,5.0,10.0,0.8708065152168274,25.0,0.13574250452841516,0.044444444444444446,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-9500,train,0.14534883720930233,0,0.14313637641589882,8.0,10.0,0.001536952331662178,25.0,0.13574250452841516,0.02564102564102564,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-7934,calibration,0.14534883720930233,0,0.8588182584953924,2.0,10.0,0.2001953125,25.0,0.13574250452841516,0.4444444444444444,0.21052631578947367,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3670,test,0.14534883720930233,0,0.3612359947967776,5.0,10.0,0.026582486927509308,25.0,0.13574250452841516,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-1458,test,0.14534883720930233,0,0.8588182584953924,2.0,10.0,0.07698048651218414,25.0,0.13574250452841516,0.4444444444444444,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3422,test,0.14534883720930233,0,0.06020599913279623,9.0,10.0,0.8254035711288452,25.0,0.13574250452841516,0.0,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3777,train,0.07692307692307693,0,2.220446049250313e-16,10.0,10.0,0.27512526512145996,25.0,0.13474257217968985,0.0,0.21052631578947367,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-777,test,0.14534883720930233,1,0.7826779887263511,2.0,10.0,0.23026862740516663,25.0,0.13574250452841516,0.3333333333333333,0.21052631578947367,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-10635,test,0.14534883720930233,0,0.3494850021680095,6.0,10.0,0.06972083449363708,25.0,0.13574250452841516,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-6899,calibration,0.14534883720930233,0,0.4096910013008057,5.0,10.0,0.0013851051917299628,25.0,0.13574250452841516,0.07692307692307693,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11068,train,0.14534883720930233,0,0.5270967493629826,4.0,10.0,0.07633870840072632,25.0,0.13574250452841516,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-831,calibration,0.14534883720930233,0,1.0,1.0,10.0,0.00041011522989720106,25.0,0.13574250452841516,0.55,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-2770,calibration,0.14534883720930233,0,0.3494850021680095,6.0,10.0,0.0018547589424997568,25.0,0.13574250452841516,0.044444444444444446,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8341,train,0.14534883720930233,0,0.38396037294708374,5.0,10.0,0.008502157405018806,25.0,0.13574250452841516,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-2359,test,0.07692307692307693,0,0.30102999566398136,6.0,10.0,0.02257140539586544,25.0,0.13474257217968985,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-7402,train,0.14534883720930233,0,0.722471989593555,3.0,10.0,0.024241480976343155,25.0,0.13574250452841516,0.3333333333333333,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11478,test,0.14534883720930233,1,0.8588182584953924,2.0,10.0,0.09735090285539627,25.0,0.13574250452841516,0.4444444444444444,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-5257,train,0.14534883720930233,0,0.28627275283179754,6.0,10.0,0.07713517546653748,25.0,0.13574250452841516,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-12280,calibration,0.14534883720930233,0,0.3494850021680095,6.0,10.0,0.7779188752174377,25.0,0.13574250452841516,0.044444444444444446,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-9858,train,0.14534883720930233,0,0.722471989593555,3.0,10.0,0.0019443969940766692,25.0,0.13574250452841516,0.3333333333333333,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11986,train,0.14534883720930233,0,0.5088674101543174,3.0,7.0,0.0047775208950042725,25.0,0.13574250452841516,0.07692307692307693,0.06666666666666667,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8518,train,0.14534883720930233,0,0.1806179973983888,7.0,10.0,0.025035230442881584,25.0,0.13574250452841516,0.02564102564102564,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-2816,test,0.14534883720930233,0,0.3494850021680095,6.0,10.0,0.36264538764953613,25.0,0.13574250452841516,0.044444444444444446,0.21052631578947367,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-6285,test,0.14534883720930233,0,0.5270967493629826,4.0,10.0,0.5721901655197144,25.0,0.13574250452841516,0.07692307692307693,0.21052631578947367,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-12153,train,0.14534883720930233,0,1.0,1.0,10.0,0.03660974279046059,25.0,0.13574250452841516,0.55,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11886,calibration,0.14534883720930233,0,0.20334237554869516,7.0,10.0,0.0024837199598550797,25.0,0.13574250452841516,0.02564102564102564,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-4592,train,0.14534883720930233,0,0.5528273777167043,3.0,10.0,0.004155551083385944,25.0,0.13574250452841516,0.07692307692307693,0.06666666666666667,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-10827,test,0.14534883720930233,1,0.2635483746814913,6.0,10.0,0.8395759463310242,25.0,0.13574250452841516,0.044444444444444446,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8670,train,0.07692307692307693,0,1.0,1.0,10.0,0.04018985107541084,25.0,0.13474257217968985,0.55,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8931,train,0.07692307692307693,0,0.1806179973983888,7.0,10.0,0.9368064403533936,25.0,0.13474257217968985,0.02564102564102564,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-2291,train,0.14534883720930233,0,1.0,1.0,10.0,0.011619223281741142,25.0,0.13574250452841516,0.55,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-6906,test,0.14534883720930233,0,0.24082399653118503,7.0,10.0,0.8556894659996033,25.0,0.13574250452841516,0.02564102564102564,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3509,calibration,0.14534883720930233,0,0.5915686280099798,4.0,10.0,0.531782329082489,25.0,0.13574250452841516,0.13333333333333333,0.21052631578947367,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-5839,calibration,0.14534883720930233,0,0.06020599913279623,9.0,10.0,0.11752116680145264,25.0,0.13574250452841516,0.0,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-7015,test,0.14534883720930233,0,0.4668907502301862,5.0,10.0,0.03823619335889816,25.0,0.13574250452841516,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3414,train,0.14534883720930233,0,0.4926213785839082,4.0,10.0,0.002520812675356865,25.0,0.13574250452841516,0.07692307692307693,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8204,test,0.14534883720930233,0,0.06020599913279645,9.0,10.0,0.6281450986862183,25.0,0.13574250452841516,9.456618095110595e-17,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11794,train,0.14534883720930233,0,0.651774627142776,3.0,10.0,0.06266877055168152,25.0,0.13574250452841516,0.13333333333333333,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8939,calibration,0.14534883720930233,0,0.14313637641589882,8.0,10.0,0.007882238365709782,25.0,0.13574250452841516,0.02564102564102564,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-4924,train,0.14534883720930233,0,0.5915686280099798,4.0,10.0,0.038739774376153946,25.0,0.13574250452841516,0.13333333333333333,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11916,train,0.14534883720930233,0,0.44416637207987997,4.0,10.0,0.01112214382737875,25.0,0.13574250452841516,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-10607,train,0.14534883720930233,0,0.30102999566398136,6.0,10.0,0.003713242243975401,25.0,0.13574250452841516,0.044444444444444446,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-10754,train,0.07692307692307693,0,0.7347050044258785,2.0,10.0,0.9152916669845581,25.0,0.13474257217968985,0.3333333333333333,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-5031,train,0.14534883720930233,1,0.4926213785839082,4.0,10.0,0.029618337750434875,25.0,0.13574250452841516,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-644,test,0.14534883720930233,0,0.34647875196459366,5.0,10.0,0.07572570443153381,25.0,0.13574250452841516,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-2282,train,0.14534883720930233,0,0.20334237554869505,7.0,10.0,0.003726651892066002,25.0,0.13574250452841516,0.02564102564102564,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8601,train,0.14534883720930233,1,0.5270967493629826,4.0,10.0,0.10538879036903381,25.0,0.13574250452841516,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-5269,train,0.14534883720930233,0,0.46989700043360183,4.0,10.0,0.045413658022880554,25.0,0.13574250452841516,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-1259,train,0.14534883720930233,0,0.3612359947967776,5.0,10.0,0.8485554456710815,25.0,0.13574250452841516,0.044444444444444446,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11632,train,0.14534883720930233,1,0.8588182584953924,2.0,10.0,0.8771916031837463,25.0,0.13574250452841516,0.4444444444444444,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11247,test,0.14534883720930233,0,0.44416637207987997,4.0,10.0,0.04716731980443001,25.0,0.13574250452841516,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11605,train,0.14534883720930233,0,0.651774627142776,3.0,10.0,0.010876704007387161,25.0,0.13574250452841516,0.13333333333333333,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11132,train,0.14534883720930233,0,0.28627275283179754,6.0,10.0,0.03215378150343895,25.0,0.13574250452841516,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11475,train,0.07692307692307693,0,0.4096910013008057,5.0,10.0,0.008437221869826317,25.0,0.13474257217968985,0.07692307692307693,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11057,train,0.14534883720930233,0,0.1806179973983888,7.0,10.0,0.00469110207632184,25.0,0.13574250452841516,0.02564102564102564,0.06666666666666667,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11892,train,0.14534883720930233,1,1.0,1.0,10.0,0.6674817204475403,25.0,0.13574250452841516,0.55,0.3333333333333333,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-10999,train,0.14534883720930233,0,0.30102999566398136,6.0,10.0,0.1560804545879364,25.0,0.13574250452841516,0.044444444444444446,0.15384615384615385,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8306,train,0.14534883720930233,0,0.4096910013008057,5.0,10.0,0.0008735540905036032,25.0,0.13574250452841516,0.07692307692307693,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-1198,calibration,0.14534883720930233,1,1.0,1.0,10.0,0.3831484019756317,25.0,0.13574250452841516,0.55,0.21052631578947367,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-10800,train,0.14534883720930233,0,0.06020599913279623,9.0,10.0,0.04811612889170647,25.0,0.13574250452841516,0.0,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-6755,train,0.07692307692307693,0,0.24082399653118514,7.0,10.0,0.0321885384619236,25.0,0.13474257217968985,0.02564102564102573,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3019,test,0.14534883720930233,0,0.06020599913279623,9.0,10.0,0.003970234654843807,25.0,0.13574250452841516,0.0,0.06666666666666667,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-4611,train,0.14534883720930233,0,0.34647875196459377,5.0,10.0,0.08365980535745621,25.0,0.13574250452841516,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-7550,calibration,0.14534883720930233,0,0.651774627142776,3.0,10.0,0.009786971844732761,25.0,0.13574250452841516,0.13333333333333333,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-7491,calibration,0.14534883720930233,0,0.2635483746814913,6.0,10.0,0.00906400103121996,25.0,0.13574250452841516,0.044444444444444446,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-3633,test,0.07692307692307693,0,0.8588182584953924,2.0,10.0,0.006349803879857063,25.0,0.13474257217968985,0.4444444444444444,0.06666666666666667,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-4165,train,0.14534883720930233,0,0.4096910013008056,5.0,10.0,0.006046358495950699,25.0,0.13574250452841516,0.07692307692307693,0.06666666666666667,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-9365,train,0.14534883720930233,0,0.14313637641589882,8.0,10.0,0.04209857061505318,25.0,0.13574250452841516,0.02564102564102564,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-9103,train,0.14534883720930233,0,0.5903089986991945,3.0,10.0,0.0008032366167753935,25.0,0.13574250452841516,0.13333333333333333,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-12350,train,0.14534883720930233,0,0.06020599913279623,9.0,10.0,0.021126527339220047,25.0,0.13574250452841516,0.0,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11746,train,0.14534883720930233,0,0.8588182584953924,2.0,10.0,0.051776222884655,25.0,0.13574250452841516,0.4444444444444444,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-7986,test,0.14534883720930233,1,0.5915686280099798,4.0,10.0,0.19163775444030762,25.0,0.13574250452841516,0.13333333333333333,0.21052631578947367,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-11120,calibration,0.14534883720930233,1,1.0,1.0,10.0,0.003961987793445587,25.0,0.13574250452841516,0.55,0.06666666666666667,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-8298,train,0.14534883720930233,0,0.18061799739838869,7.0,10.0,0.049435652792453766,25.0,0.13574250452841516,0.02564102564102564,0.1232876712328767,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-6111,calibration,0.14534883720930233,1,1.0,1.0,10.0,0.21628043055534363,25.0,0.13574250452841516,0.55,0.21052631578947367,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-4843,calibration,0.14534883720930233,0,0.06020599913279623,9.0,10.0,0.0020016238559037447,25.0,0.13574250452841516,0.0,0.044444444444444446,reasoning,7.62,B
qwen2.5-7b-instruct,C3,C3-6119,train,0.14534883720930233,0,0.12041199826559246,8.0,10.0,0.06264270097017288,25.0,0.13574250452841516,0.02564102564102564,0.1232876712328767,reasoning,7.62,B
